model	sex	age	dir	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
APOE4	female	12	ora_dn	BP	GO:0050727	regulation of inflammatory response	1/1	345/19627	0.017577826463545	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0050878	regulation of body fluid levels	1/1	347/19627	0.017679726906812188	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0050890	cognition	1/1	350/19627	0.017832577571712638	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0072507	divalent inorganic cation homeostasis	1/1	350/19627	0.017832577571712638	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0002831	regulation of response to biotic stimulus	1/1	353/19627	0.017985428236612866	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0045862	positive regulation of proteolysis	1/1	353/19627	0.017985428236612866	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0040013	negative regulation of locomotion	1/1	354/19627	0.01803637845824624	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0042176	regulation of protein catabolic process	1/1	354/19627	0.01803637845824624	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0062012	regulation of small molecule metabolic process	1/1	354/19627	0.01803637845824624	0.020371184731158374	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0031667	response to nutrient levels	1/1	359/19627	0.018291129566413655	0.020592271673156016	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0051962	positive regulation of nervous system development	1/1	361/19627	0.018393030009680622	0.020640409882246098	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0042060	wound healing	1/1	370/19627	0.01885158200438164	0.02106613176506204	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0046486	glycerolipid metabolic process	1/1	371/19627	0.018902532226015234	0.02106613176506204	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0019216	regulation of lipid metabolic process	1/1	372/19627	0.01895348244764894	0.02106613176506204	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0010720	positive regulation of cell development	1/1	377/19627	0.019208233555816023	0.021281503209459658	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:1902903	regulation of supramolecular fiber organization	1/1	384/19627	0.019564885107250296	0.02160805348870365	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0042326	negative regulation of phosphorylation	1/1	390/19627	0.019870586437051196	0.021647198513139752	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0009306	protein secretion	1/1	391/19627	0.01992153665868468	0.021647198513139752	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0032102	negative regulation of response to external stimulus	1/1	391/19627	0.01992153665868468	0.021647198513139752	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0032535	regulation of cellular component size	1/1	391/19627	0.01992153665868468	0.021647198513139752	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0009991	response to extracellular stimulus	1/1	392/19627	0.019972486880318052	0.021647198513139752	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0035592	establishment of protein localization to extracellular region	1/1	392/19627	0.019972486880318052	0.021647198513139752	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0048638	regulation of developmental growth	1/1	394/19627	0.020074387323584908	0.021678218528645734	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0051098	regulation of binding	1/1	395/19627	0.02012533754521839	0.021678218528645734	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:1901214	regulation of neuron death	1/1	397/19627	0.020227237988485247	0.021708857930464412	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0071692	protein localization to extracellular region	1/1	398/19627	0.02027818821011862	0.021708857930464412	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0006979	response to oxidative stress	1/1	401/19627	0.02043103887501918	0.021805604181595394	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0006869	lipid transport	1/1	404/19627	0.02058388953991952	0.021901760516560707	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0050678	regulation of epithelial cell proliferation	1/1	409/19627	0.020838640648086826	0.022092324889492084	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0006875	cellular metal ion homeostasis	1/1	410/19627	0.02088959086972031	0.022092324889492084	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0031331	positive regulation of cellular catabolic process	1/1	415/19627	0.021144341977887504	0.02229418534828622	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0043254	regulation of protein-containing complex assembly	1/1	417/19627	0.021246242421154582	0.022334152424647435	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0034248	regulation of cellular amide metabolic process	1/1	431/19627	0.021959545524022905	0.022998991063575204	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0007264	small GTPase mediated signal transduction	1/1	432/19627	0.0220104957456565	0.022998991063575204	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0016055	Wnt signaling pathway	1/1	436/19627	0.02221429663219021	0.023110839107817784	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0031346	positive regulation of cell projection organization	1/1	438/19627	0.02231619707545729	0.023110839107817784	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0198738	cell-cell signaling by wnt	1/1	438/19627	0.02231619707545729	0.023110839107817784	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0001558	regulation of cell growth	1/1	443/19627	0.022570948183624706	0.0233055056688906	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0070997	neuron death	1/1	447/19627	0.02277474907015853	0.023413345103183276	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0010563	negative regulation of phosphorus metabolic process	1/1	449/19627	0.022876649513425495	0.023413345103183276	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0045936	negative regulation of phosphate metabolic process	1/1	449/19627	0.022876649513425495	0.023413345103183276	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0010876	lipid localization	1/1	454/19627	0.02313140062159269	0.023604850341917685	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0050767	regulation of neurogenesis	1/1	458/19627	0.023335201508126624	0.02374339745287519	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0001667	ameboidal-type cell migration	1/1	461/19627	0.023488052173026963	0.023811918364453722	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:1901361	organic cyclic compound catabolic process	1/1	462/19627	0.023539002394660558	0.023811918364453722	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0030003	cellular cation homeostasis	1/1	482/19627	0.02455800682732967	0.02477093752236432	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0007409	axonogenesis	1/1	485/19627	0.02471085749223001	0.024832962333731026	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0050673	epithelial cell proliferation	1/1	486/19627	0.024761807713863604	0.024832962333731026	NA	Apoe	1
APOE4	female	12	ora_dn	BP	GO:0050808	synapse organization	1/1	495/19627	0.02522035970856462	0.02522035970856462	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0034362	low-density lipoprotein particle	1/1	12/19612	6.118702834998491e-4	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0043083	synaptic cleft	1/1	19/19612	9.687946155414462e-4	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0034361	very-low-density lipoprotein particle	1/1	24/19612	0.0012237405669998092	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0034385	triglyceride-rich plasma lipoprotein particle	1/1	24/19612	0.0012237405669998092	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0034364	high-density lipoprotein particle	1/1	31/19612	0.0015806648990412953	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0034358	plasma lipoprotein particle	1/1	40/19612	0.0020395676116662376	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:1990777	lipoprotein particle	1/1	40/19612	0.0020395676116662376	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0032994	protein-lipid complex	1/1	43/19612	0.0021925351825413664	0.004385070365082733	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0019897	extrinsic component of plasma membrane	1/1	186/19612	0.009483989394248438	0.016860425589774998	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0005770	late endosome	1/1	231/19612	0.01177850295737315	0.01884560473179704	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0019898	extrinsic component of membrane	1/1	328/19612	0.01672445441566406	0.02311509959888506	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0005769	early endosome	1/1	340/19612	0.017336324699163796	0.02311509959888506	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0005635	nuclear envelope	1/1	424/19612	0.021619416683663073	0.025348911744995838	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0005874	microtubule	1/1	435/19612	0.02218029777687136	0.025348911744995838	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0009897	external side of plasma membrane	1/1	487/19612	0.02483173567203767	0.02549459514582897	NA	Apoe	1
APOE4	female	12	ora_dn	CC	GO:0031012	extracellular matrix	1/1	500/19612	0.02549459514582897	0.02549459514582897	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0120020	cholesterol transfer activity	1/1	20/19331	0.001034607625058248	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0120015	sterol transfer activity	1/1	21/19331	0.0010863380063111938	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0048156	tau protein binding	1/1	22/19331	0.0011380683875639175	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0043395	heparan sulfate proteoglycan binding	1/1	23/19331	0.0011897987688168632	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0050750	low-density lipoprotein particle receptor binding	1/1	28/19331	0.0014484506750813697	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0071813	lipoprotein particle binding	1/1	28/19331	0.0014484506750813697	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0071814	protein-lipid complex binding	1/1	28/19331	0.0014484506750813697	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0015248	sterol transporter activity	1/1	31/19331	0.0016036418188403179	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0070325	lipoprotein particle receptor binding	1/1	32/19331	0.0016553722000931526	0.0038625351335506894	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0043394	proteoglycan binding	1/1	42/19331	0.0021726760126221656	0.004444110025818278	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0120013	lipid transfer activity	1/1	45/19331	0.0023278671563810027	0.004444110025818278	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0001540	amyloid-beta binding	1/1	62/19331	0.0032072836376803027	0.00561274636594053	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0016209	antioxidant activity	1/1	78/19331	0.00403496973772699	0.006518028037866676	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0005319	lipid transporter activity	1/1	159/19331	0.008225130619212706	0.011587605400652068	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0008201	heparin binding	1/1	160/19331	0.008276861000465763	0.011587605400652068	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0005539	glycosaminoglycan binding	1/1	218/19331	0.011277223113134394	0.014801355335988892	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:1901681	sulfur compound binding	1/1	268/19331	0.013863742175779792	0.017125799158316215	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0042277	peptide binding	1/1	314/19331	0.01624333971341363	0.018950562998982567	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0033218	amide binding	1/1	389/19331	0.020123118307381893	0.022241341287106305	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0005543	phospholipid binding	1/1	446/19331	0.02307175003879769	0.024225337540737576	NA	Apoe	1
APOE4	female	12	ora_dn	MF	GO:0008047	enzyme activator activity	1/1	493/19331	0.02550307795768436	0.02550307795768436	NA	Apoe	1
Trem2	male	4	ora_up	CC	GO:0032009	early phagosome	1/5	13/19612	0.0033102435966140265	0.0448018956499161	0.024294488869173004	Rab5a	1
Trem2	male	4	ora_up	CC	GO:0098993	anchored component of synaptic vesicle membrane	1/5	14/19612	0.0035645141605209485	0.0448018956499161	0.024294488869173004	Rab5a	1
Trem2	male	4	ora_up	CC	GO:0098845	postsynaptic endosome	1/5	16/19612	0.004072899604537827	0.0448018956499161	0.024294488869173004	Rab5a	1
Trem2	male	4	ora_up	MF	GO:0008266	poly(U) RNA binding	1/5	26/19331	0.006707576038705865	0.040603600855960355	0.021370316239979138	Khdrbs1	1
Trem2	male	4	ora_up	MF	GO:0008143	poly(A) binding	1/5	28/19331	0.007222048721136409	0.040603600855960355	0.021370316239979138	Khdrbs1	1
Trem2	male	4	ora_up	MF	GO:0008187	poly-pyrimidine tract binding	1/5	30/19331	0.007736308205876674	0.040603600855960355	0.021370316239979138	Khdrbs1	1
Trem2	male	4	ora_up	MF	GO:0070717	poly-purine tract binding	1/5	35/19331	0.009021024612688389	0.040603600855960355	0.021370316239979138	Khdrbs1	1
Trem2	male	4	ora_up	MF	GO:0003925	G protein activity	1/5	38/19331	0.00979121549310602	0.040603600855960355	0.021370316239979138	Rab5a	1
Trem2	male	4	ora_up	MF	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	1/5	46/19331	0.011842716916321772	0.040603600855960355	0.021370316239979138	Ccni	1
Trem2	male	4	ora_up	MF	GO:0042169	SH2 domain binding	1/5	46/19331	0.011842716916321772	0.040603600855960355	0.021370316239979138	Khdrbs1	1
Trem2	male	4	ora_dn	BP	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	3/58	15/19627	1.0865423556732178e-5	0.006126155018416569	0.0044766022932744695	Tnrc6b/Ago2/Ago3	3
Trem2	male	4	ora_dn	BP	GO:0014910	regulation of smooth muscle cell migration	5/58	100/19627	1.1482784992751316e-5	0.006126155018416569	0.0044766022932744695	Sorl1/Il6st/Lrp1/Sema6d/Nf1	5
Trem2	male	4	ora_dn	BP	GO:0007409	axonogenesis	9/58	485/19627	1.1587935091582414e-5	0.006126155018416569	0.0044766022932744695	Mycbp2/Lrp1/Plxna4/Sema6d/Ank3/Atp8a2/Macf1/Dst/Cobl	9
Trem2	male	4	ora_dn	BP	GO:0014909	smooth muscle cell migration	5/58	111/19627	1.907006567548019e-5	0.006559685582241104	0.004793398703157534	Sorl1/Il6st/Lrp1/Sema6d/Nf1	5
Trem2	male	4	ora_dn	BP	GO:1901214	regulation of neuron death	8/58	397/19627	2.0679967157128323e-5	0.006559685582241104	0.004793398703157534	Sorl1/Il6st/Htt/Lrp1/Itsn1/Cbl/Nf1/Hipk2	8
Trem2	male	4	ora_dn	BP	GO:0008306	associative learning	5/58	119/19627	2.669093253897601e-5	0.007055303167802658	0.005155564337791682	Htt/Shank2/Nf1/Csmd1/Kmt2a	5
Trem2	male	4	ora_dn	BP	GO:0014812	muscle cell migration	5/58	126/19627	3.5134061090646254e-5	0.007960374412823566	0.005816932520421282	Sorl1/Il6st/Lrp1/Sema6d/Nf1	5
Trem2	male	4	ora_dn	BP	GO:0008090	retrograde axonal transport	3/58	24/19627	4.7427943814933534e-5	0.008465863882358494	0.006186311896513375	Dync1h1/Dst/Bsn	3
Trem2	male	4	ora_dn	BP	GO:0070997	neuron death	8/58	447/19627	4.8040841703169254e-5	0.008465863882358494	0.006186311896513375	Sorl1/Il6st/Htt/Lrp1/Itsn1/Cbl/Nf1/Hipk2	8
Trem2	male	4	ora_dn	BP	GO:0061912	selective autophagy	4/58	82/19627	1.0112633316053946e-4	0.01601432179602349	0.011702242183196302	Htt/Atg2b/Vps13d/Wdfy3	4
Trem2	male	4	ora_dn	BP	GO:0008088	axo-dendritic transport	4/58	84/19627	1.1107032771516924e-4	0.01601432179602349	0.011702242183196302	Htt/Dync1h1/Dst/Bsn	4
Trem2	male	4	ora_dn	BP	GO:1901215	negative regulation of neuron death	6/58	266/19627	1.3134377237650666e-4	0.017359268582428294	0.012685043279520513	Sorl1/Il6st/Lrp1/Itsn1/Cbl/Hipk2	6
Trem2	male	4	ora_dn	BP	GO:0014912	negative regulation of smooth muscle cell migration	3/58	36/19627	1.6314924858659835e-4	0.01872339702701956	0.013681861104897152	Lrp1/Sema6d/Nf1	3
Trem2	male	4	ora_dn	BP	GO:0035194	post-transcriptional gene silencing by RNA	4/58	94/19627	1.7173247260034722e-4	0.01872339702701956	0.013681861104897152	Tnrc6b/Ago2/Helz/Ago3	4
Trem2	male	4	ora_dn	BP	GO:0007044	cell-substrate junction assembly	4/58	96/19627	1.8625708031868836e-4	0.01872339702701956	0.013681861104897152	Lrp1/Sorbs1/Macf1/Dst	4
Trem2	male	4	ora_dn	BP	GO:0043523	regulation of neuron apoptotic process	6/58	288/19627	2.0215361905641935e-4	0.01872339702701956	0.013681861104897152	Il6st/Htt/Lrp1/Itsn1/Nf1/Hipk2	6
Trem2	male	4	ora_dn	BP	GO:0007612	learning	5/58	186/19627	2.2094240850442323e-4	0.01872339702701956	0.013681861104897152	Htt/Shank2/Nf1/Csmd1/Kmt2a	5
Trem2	male	4	ora_dn	BP	GO:0016441	post-transcriptional gene silencing	4/58	101/19627	2.2642667650708955e-4	0.01872339702701956	0.013681861104897152	Tnrc6b/Ago2/Helz/Ago3	4
Trem2	male	4	ora_dn	BP	GO:0150115	cell-substrate junction organization	4/58	102/19627	2.351523951145175e-4	0.01872339702701956	0.013681861104897152	Lrp1/Sorbs1/Macf1/Dst	4
Trem2	male	4	ora_dn	BP	GO:0034329	cell junction assembly	7/58	422/19627	2.3610841143782547e-4	0.01872339702701956	0.013681861104897152	Mycbp2/Lrp1/Shank2/Sorbs1/Macf1/Dst/Bsn	7
Trem2	male	4	ora_dn	BP	GO:0031346	positive regulation of cell projection organization	7/58	438/19627	2.9592830412028694e-4	0.021817928907066013	0.01594314709409948	Htt/Lrp1/Plxna4/Nf1/Atp8a2/Macf1/Cobl	7
Trem2	male	4	ora_dn	BP	GO:0030516	regulation of axon extension	4/58	109/19627	3.0315733653295566e-4	0.021817928907066013	0.01594314709409948	Lrp1/Plxna4/Sema6d/Macf1	4
Trem2	male	4	ora_dn	BP	GO:0007611	learning or memory	6/58	316/19627	3.325689539458134e-4	0.021817928907066013	0.01594314709409948	Crebbp/Htt/Shank2/Nf1/Csmd1/Kmt2a	6
Trem2	male	4	ora_dn	BP	GO:0010501	RNA secondary structure unwinding	2/58	10/19627	3.8038081446767954e-4	0.021817928907066013	0.01594314709409948	Ago2/Ago3	2
Trem2	male	4	ora_dn	BP	GO:0070922	RISC complex assembly	2/58	10/19627	3.8038081446767954e-4	0.021817928907066013	0.01594314709409948	Ago2/Ago3	2
Trem2	male	4	ora_dn	BP	GO:1900147	regulation of Schwann cell migration	2/58	10/19627	3.8038081446767954e-4	0.021817928907066013	0.01594314709409948	Lrp1/Nf1	2
Trem2	male	4	ora_dn	BP	GO:1903599	positive regulation of autophagy of mitochondrion	2/58	10/19627	3.8038081446767954e-4	0.021817928907066013	0.01594314709409948	Htt/Vps13d	2
Trem2	male	4	ora_dn	BP	GO:0050767	regulation of neurogenesis	7/58	458/19627	3.872815189934678e-4	0.021817928907066013	0.01594314709409948	Sorl1/Il6st/Lrp1/Plxna4/Sema6d/Nf1/Macf1	7
Trem2	male	4	ora_dn	BP	GO:0051402	neuron apoptotic process	6/58	327/19627	3.9894069249994603e-4	0.021817928907066013	0.01594314709409948	Il6st/Htt/Lrp1/Itsn1/Nf1/Hipk2	6
Trem2	male	4	ora_dn	BP	GO:0036135	Schwann cell migration	2/58	11/19627	4.64026888549691e-4	0.024531554841326998	0.017926091378709118	Lrp1/Nf1	2
Trem2	male	4	ora_dn	BP	GO:0061387	regulation of extent of cell growth	4/58	124/19627	4.946841746315247e-4	0.025308680676309623	0.01849396523834665	Lrp1/Plxna4/Sema6d/Macf1	4
Trem2	male	4	ora_dn	BP	GO:0009952	anterior/posterior pattern specification	5/58	225/19627	5.293687703956945e-4	0.026236839682736608	0.01917220448044933	Bptf/Htt/Cobl/Kmt2a/Hipk2	5
Trem2	male	4	ora_dn	BP	GO:1904179	positive regulation of adipose tissue development	2/58	12/19627	5.557748968056335e-4	0.02663910767011914	0.019466156198845938	Ncoa2/Sorl1	2
Trem2	male	4	ora_dn	BP	GO:0050890	cognition	6/58	350/19627	5.710779702295402e-4	0.02663910767011914	0.019466156198845938	Crebbp/Htt/Shank2/Nf1/Csmd1/Kmt2a	6
Trem2	male	4	ora_dn	BP	GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	2/58	13/19627	6.555778839524624e-4	0.029707043541388728	0.02170800752576425	Tnrc6b/Ago2	2
Trem2	male	4	ora_dn	BP	GO:0048675	axon extension	4/58	137/19627	7.197716790328763e-4	0.031709941192948385	0.02317159703553207	Lrp1/Plxna4/Sema6d/Macf1	4
Trem2	male	4	ora_dn	BP	GO:0031054	pre-miRNA processing	2/58	14/19627	7.633890931823911e-4	0.03272257031857492	0.0239115616385153	Ago2/Ago3	2
Trem2	male	4	ora_dn	BP	GO:0016236	macroautophagy	5/58	248/19627	8.213757252642669e-4	0.03290149440261899	0.024042307916163477	Htt/Atg2b/Vps13d/Wdfy3/Smg1	5
Trem2	male	4	ora_dn	BP	GO:0060211	regulation of nuclear-transcribed mRNA poly(A) tail shortening	2/58	15/19627	8.791619654324916e-4	0.03290149440261899	0.024042307916163477	Tnrc6b/Ago2	2
Trem2	male	4	ora_dn	BP	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	2/58	15/19627	8.791619654324916e-4	0.03290149440261899	0.024042307916163477	Tnrc6b/Ago2	2
Trem2	male	4	ora_dn	BP	GO:0007411	axon guidance	5/58	252/19627	8.824249181237201e-4	0.03290149440261899	0.024042307916163477	Mycbp2/Lrp1/Plxna4/Sema6d/Ank3	5
Trem2	male	4	ora_dn	BP	GO:0014911	positive regulation of smooth muscle cell migration	3/58	64/19627	8.978032265544172e-4	0.03290149440261899	0.024042307916163477	Il6st/Lrp1/Sema6d	3
Trem2	male	4	ora_dn	BP	GO:0097485	neuron projection guidance	5/58	253/19627	8.982024672060044e-4	0.03290149440261899	0.024042307916163477	Mycbp2/Lrp1/Plxna4/Sema6d/Ank3	5
Trem2	male	4	ora_dn	BP	GO:0031047	gene silencing by RNA	4/58	146/19627	9.127779027208294e-4	0.03290149440261899	0.024042307916163477	Tnrc6b/Ago2/Helz/Ago3	4
Trem2	male	4	ora_dn	BP	GO:0098930	axonal transport	3/58	65/19627	9.392791661531961e-4	0.033104372389310424	0.024190558173910387	Dync1h1/Dst/Bsn	3
Trem2	male	4	ora_dn	BP	GO:0048638	regulation of developmental growth	6/58	394/19627	0.0010569088736920925	0.03577263834191306	0.026140356284891676	Mycbp2/Lrp1/Plxna4/Sema6d/Atp8a2/Macf1	6
Trem2	male	4	ora_dn	BP	GO:0048593	camera-type eye morphogenesis	4/58	152/19627	0.0010600971009268058	0.03577263834191306	0.026140356284891676	Nf1/Atp8a2/Fat1/Hipk2	4
Trem2	male	4	ora_dn	BP	GO:0032507	maintenance of protein location in cell	3/58	69/19627	0.001117279991966522	0.03616338912773274	0.026425891968961134	Sorl1/Ank3/Vps13d	3
Trem2	male	4	ora_dn	BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	3/58	69/19627	0.001117279991966522	0.03616338912773274	0.026425891968961134	Crebbp/Ago3/Sash1	3
Trem2	male	4	ora_dn	BP	GO:0048588	developmental cell growth	5/58	270/19627	0.001199937078575546	0.03792742573694896	0.02771493710518405	Lrp1/Plxna4/Sema6d/Macf1/Cobl	5
Trem2	male	4	ora_dn	BP	GO:0032922	circadian regulation of gene expression	3/58	72/19627	0.001263849670854248	0.03792742573694896	0.02771493710518405	Ncoa2/Mycbp2/Kmt2a	3
Trem2	male	4	ora_dn	BP	GO:1904177	regulation of adipose tissue development	2/58	18/19627	0.0012737879205782826	0.03792742573694896	0.02771493710518405	Ncoa2/Sorl1	2
Trem2	male	4	ora_dn	BP	GO:0048193	Golgi vesicle transport	5/58	275/19627	0.0013014879802309154	0.03792742573694896	0.02771493710518405	Sorl1/Htt/Trip11/Ank3/Macf1	5
Trem2	male	4	ora_dn	BP	GO:0060560	developmental growth involved in morphogenesis	5/58	275/19627	0.0013014879802309154	0.03792742573694896	0.02771493710518405	Lrp1/Plxna4/Sema6d/Macf1/Cobl	5
Trem2	male	4	ora_dn	BP	GO:0008542	visual learning	3/58	73/19627	0.0013152638181161368	0.03792742573694896	0.02771493710518405	Htt/Nf1/Kmt2a	3
Trem2	male	4	ora_dn	BP	GO:0045104	intermediate filament cytoskeleton organization	3/58	75/19627	0.0014220031846025323	0.040273161621064577	0.029429050869311812	Atp8a2/Macf1/Dst	3
Trem2	male	4	ora_dn	BP	GO:0045103	intermediate filament-based process	3/58	76/19627	0.001477352821023449	0.04110669428321386	0.030038143230781487	Atp8a2/Macf1/Dst	3
Trem2	male	4	ora_dn	BP	GO:0007632	visual behavior	3/58	77/19627	0.0015340384781380532	0.04194801769529228	0.030652928574047125	Htt/Nf1/Kmt2a	3
Trem2	male	4	ora_dn	BP	GO:0016571	histone methylation	4/58	169/19627	0.0015672360369646844	0.04212942973942355	0.030785492893811196	Nsd3/Crebbp/Kmt2c/Kmt2a	4
Trem2	male	4	ora_dn	BP	GO:0010970	transport along microtubule	4/58	174/19627	0.0017437800092179835	0.04609391824366203	0.03368248754647369	Htt/Dync1h1/Dst/Bsn	4
Trem2	male	4	ora_dn	BP	GO:0000422	autophagy of mitochondrion	3/58	83/19627	0.0019028642817202554	0.047721497716049416	0.03487181853412784	Htt/Atg2b/Vps13d	3
Trem2	male	4	ora_dn	BP	GO:0061726	mitochondrion disassembly	3/58	83/19627	0.0019028642817202554	0.047721497716049416	0.03487181853412784	Htt/Atg2b/Vps13d	3
Trem2	male	4	ora_dn	BP	GO:1900076	regulation of cellular response to insulin stimulus	3/58	84/19627	0.00196922702075748	0.047721497716049416	0.03487181853412784	Ncoa2/Sorl1/Sorbs1	3
Trem2	male	4	ora_dn	BP	GO:0048592	eye morphogenesis	4/58	181/19627	0.002013536046095799	0.047721497716049416	0.03487181853412784	Nf1/Atp8a2/Fat1/Hipk2	4
Trem2	male	4	ora_dn	BP	GO:0050770	regulation of axonogenesis	4/58	181/19627	0.002013536046095799	0.047721497716049416	0.03487181853412784	Lrp1/Plxna4/Sema6d/Macf1	4
Trem2	male	4	ora_dn	BP	GO:0048708	astrocyte differentiation	3/58	85/19627	0.0020370170428239093	0.047721497716049416	0.03487181853412784	Il6st/Lrp1/Nf1	3
Trem2	male	4	ora_dn	BP	GO:0048485	sympathetic nervous system development	2/58	23/19627	0.0020864424061656436	0.047721497716049416	0.03487181853412784	Plxna4/Nf1	2
Trem2	male	4	ora_dn	BP	GO:0051481	negative regulation of cytosolic calcium ion concentration	2/58	23/19627	0.0020864424061656436	0.047721497716049416	0.03487181853412784	Il6st/Lrp1	2
